"subject" "activity" "dataFeatures" "NA"
27 0.27859164 4 -0.016939337
27 0.27864816 5 -0.013466196
27 0.27865797 5 -0.013750199
27 0.27872963 5 -0.01788004
27 0.27874928 6 -0.017513277
27 0.27879069 5 -0.032476769
27 0.27879214 5 0.024725148
27 0.27879515 5 -0.015906317
27 0.27889394 5 -0.014929155
27 0.27896786 6 -0.017496876
27 0.27902986 5 -0.016586228
27 0.27903118 5 -0.019139339
27 0.27907113 6 -0.017360032
27 0.27910501 4 -0.017281074
27 0.27919461 4 -0.015663323
27 0.2792147 4 -0.017496192
27 0.27932059 6 -0.016770857
27 0.27950451 4 -0.01714525
27 0.27960097 5 -0.013969307
27 0.27970006 3 -0.0043966627
27 0.27972554 5 -0.010394724
27 0.28005249 5 -0.017107084
27 0.28013289 4 -0.018937077
27 0.28018 5 -0.010090857
27 0.2801978 6 -0.015988912
27 0.28027973 6 -0.017090635
27 0.28031625 6 -0.017974275
27 0.28056994 6 -0.016351704
27 0.28057251 4 -0.016464176
27 0.28059011 5 -0.010614643
27 0.28061635 5 -0.014623478
27 0.28067849 5 -0.012590408
27 0.28089425 5 -0.0090758083
27 0.28116253 6 -0.01647251
27 0.28132654 4 -0.017867613
27 0.28142127 5 -0.00731944
27 0.28162877 5 -0.021067372
27 0.2817902 6 -0.016375736
27 0.28180488 6 -0.015894754
27 0.28195643 6 -0.016998806
27 0.28216824 5 -0.012055722
27 0.2822582 4 -0.01878304
27 0.2823903 4 -0.020961066
27 0.28253669 4 -0.018321157
27 0.28311619 2 -0.028842656
27 0.28317117 5 -0.020314872
27 0.28393515 4 -0.020992972
27 0.28528539 6 -0.017333044
27 0.2859467 1 0.010727029
27 0.28685026 6 -0.01680617
27 0.28731527 4 -0.024139861
27 0.28755285 4 -0.018294931
27 0.28762629 2 -0.013019884
27 0.28798399 1 -0.011840057
27 0.28805857 2 -0.0060729942
27 0.28888446 1 0.00035165365
27 0.28889404 4 -0.017530321
27 0.29116254 3 -0.018380765
27 0.29131635 1 -0.0010652766
27 0.29160544 2 -0.023000155
27 0.29204697 1 0.0026883359
27 0.29328332 4 -0.020895132
27 0.29414738 2 -0.064059994
27 0.296254 6 -0.013253409
27 0.29747686 2 -0.020358574
27 0.2975087 4 -0.033960475
27 0.29865265 3 -0.036022195
27 0.2995264 4 -0.022923289
27 0.30074386 2 -0.025306837
27 0.30100935 1 -0.039490784
27 0.30157039 1 -0.00083704355
27 0.30230297 3 -0.0043721286
27 0.30283677 4 -0.023057827
27 0.30293334 1 -0.010807492
27 0.30442197 1 -0.034316327
27 0.30554576 2 -0.013911968
27 0.3080432 4 -0.027329283
27 0.30973777 2 -0.020492504
27 0.31205089 3 -0.0011914137
27 0.31422441 2 -0.019856316
27 0.31454613 1 0.0030913283
27 0.31602689 3 -0.048007935
27 0.31602965 2 -0.039048494
27 0.31764248 1 -0.031027326
27 0.31877287 3 -0.02483298
27 0.31913102 2 -0.0083624044
27 0.32113357 2 -0.0095788842
27 0.32143808 1 -0.02805346
27 0.32232006 1 -0.014400333
27 0.32243582 6 -0.012649892
27 0.3276879 2 -0.038858603
27 0.3277496 3 0.012944619
27 0.32807861 1 -0.046248832
27 0.32934162 3 -0.02317502
27 0.32963454 1 -0.026680574
27 0.32990992 1 -0.03299169
27 0.32994938 3 -0.030467356
27 0.33013023 1 -0.0096917587
27 0.33525625 3 0.019097971
27 0.33714848 2 0.010731961
27 0.33767432 1 -0.02787337
27 0.34255579 2 0.0051841384
27 0.34321559 2 -0.03844319
27 0.34370306 3 -0.0046092161
27 0.34723761 3 -0.039452133
27 0.34742935 1 -0.027708096
27 0.34842299 1 -0.035846178
27 0.34969415 5 0.0043541602
27 0.35345916 1 -0.040869922
27 0.35396257 1 -0.015192626
27 0.35462854 3 0.017334938
27 0.35549728 3 -0.038700041
27 0.35643891 1 -0.0083970987
27 0.35759067 3 -0.041533164
27 0.35955772 3 -0.020126963
27 0.36431548 1 -0.024319802
27 0.36966723 2 -0.045559977
27 0.3712462 2 -0.028868286
27 0.3741248 3 -0.021143933
27 0.37536869 5 0.049797742
27 0.37597769 1 -0.0014217152
27 0.38032185 3 -0.0099246555
27 0.39599392 3 -0.035843664
27 0.40105543 3 -0.012513121
27 0.40185839 3 0.028293813
27 0.41037932 3 -0.024564374
27 0.41366714 3 0.0032161517
27 0.42295371 3 0.0034806067
27 0.44742047 3 -0.0092567068
27 0.47205977 6 -0.038707492
28 0.1125393 3 -0.001158676
28 0.11688337 2 -0.11499771
28 0.11805601 3 0.019811858
28 0.12623258 2 -0.016405269
28 0.13120472 3 0.0021384823
28 0.1356538 2 -0.055976126
28 0.14057459 3 0.0053288306
28 0.14131155 2 -0.12327765
28 0.14310538 6 0.020476682
28 0.14445463 3 0.02701566
28 0.14505186 2 -0.043869611
28 0.15681168 3 -0.019639346
28 0.1624076 6 -0.059110183
28 0.16444582 1 -0.023989147
28 0.16830274 1 -0.018619489
28 0.16956215 1 -0.0088640703
28 0.17805985 4 0.059430594
28 0.17816497 2 -0.0045958882
28 0.17920383 2 -0.029000835
28 0.18146462 2 0.00033401766
28 0.18146971 2 -0.02681934
28 0.18308063 1 -0.019832856
28 0.18722202 1 -0.017847733
28 0.18837158 1 -0.017019409
28 0.19020338 3 -0.059445029
28 0.19408808 1 -0.031071926
28 0.19824634 3 0.0059628881
28 0.19948102 3 -0.038733566
28 0.19963301 1 -0.010221877
28 0.20582218 2 -0.054516061
28 0.20767464 2 -0.037986905
28 0.20885378 1 -0.015514384
28 0.20891063 2 -0.027847509
28 0.20967945 2 -0.029922607
28 0.21246936 3 -0.054977306
28 0.21324095 3 -0.019603278
28 0.21380137 1 0.0046664903
28 0.21535467 6 -0.019207179
28 0.21729456 3 -0.028434457
28 0.21747187 1 0.011114605
28 0.22159328 2 -0.067586851
28 0.22204864 1 -0.042749932
28 0.22441054 1 -0.029327182
28 0.22498578 2 -0.082791078
28 0.22647463 3 0.015893345
28 0.22844689 6 -0.018967842
28 0.22870677 1 -0.018777769
28 0.2294276 2 -0.010346625
28 0.22991815 1 -0.039762655
28 0.2301819 6 -0.039035643
28 0.23249008 1 -0.018099754
28 0.2329866 6 -0.01294842
28 0.23329508 2 -0.0092452358
28 0.23507093 3 -0.039513907
28 0.23679688 4 -0.066284134
28 0.23713725 3 -0.015522701
28 0.23833689 3 -0.039949828
28 0.23838078 2 -0.033150474
28 0.2393236 3 -0.011622473
28 0.2393965 3 -0.0462439
28 0.23986358 2 -0.049962148
28 0.24049277 2 -0.015462905
28 0.24091421 1 -0.025829233
28 0.24129243 1 -0.016162713
28 0.2436705 1 -0.020335631
28 0.2444938 2 -0.069787646
28 0.24453075 5 -0.10690825
28 0.24633625 2 -0.011799793
28 0.24664526 2 -0.004548909
28 0.24766588 6 -0.020855936
28 0.25032661 1 -0.024361829
28 0.25076333 2 0.0028663682
28 0.25166235 6 -0.019096806
28 0.25181316 1 0.0080525275
28 0.25328735 2 -0.019406842
28 0.25530919 6 -0.021634631
28 0.25541007 5 -0.048320925
28 0.25542045 6 -0.020668871
28 0.25638585 6 -0.029976239
28 0.25761891 6 -0.021975701
28 0.25851994 1 0.015859976
28 0.25967646 6 -0.019761589
28 0.25994561 1 -0.034686959
28 0.26000493 3 -0.033717866
28 0.26002445 2 0.0016781507
28 0.260936 4 -0.013864752
28 0.26102045 2 -0.021195874
28 0.26186312 6 -0.024827966
28 0.26221891 6 -0.032744717
28 0.26227624 6 -0.037320175
28 0.26256997 5 -0.031252261
28 0.26313665 6 -0.020357464
28 0.26403907 6 -0.017971554
28 0.2641304 5 -0.033282721
28 0.26460094 6 -0.01853424
28 0.26506662 1 0.011494817
28 0.26515456 5 -0.038072901
28 0.26586497 5 -0.012347584
28 0.26668079 5 -0.033700147
28 0.26675735 6 -0.019171643
28 0.26677822 6 -0.016327384
28 0.26725355 4 -0.017479805
28 0.26729688 4 -0.010238432
28 0.26768908 4 -0.036009517
28 0.26786457 5 -0.033854599
28 0.268135 5 -0.030484206
28 0.26819263 4 -0.017961168
28 0.26850012 1 -0.0033435583
28 0.26861196 6 -0.01806708
28 0.26873101 6 -0.017147409
28 0.26874047 6 -0.011260327
28 0.26893499 6 -0.01991294
28 0.26904361 5 -0.026663356
28 0.26946716 4 -0.05298693
28 0.26948562 6 -0.017794282
28 0.26954004 4 -0.012722032
28 0.26963511 4 -0.010399854
28 0.26987789 4 -0.028037938
28 0.26996961 4 -0.025435882
28 0.27016124 4 -0.012027214
28 0.27032666 6 -0.020286423
28 0.27038027 4 -0.0033156943
28 0.27041558 4 -0.022278127
28 0.27059768 5 -0.028462472
28 0.27067843 2 -0.020971226
28 0.27095191 5 -0.027604935
28 0.27109905 6 -0.026497738
28 0.27128087 6 -0.018064264
28 0.27130001 1 0.0096620789
28 0.27157824 5 -0.062695101
28 0.27175704 4 -0.030507676
28 0.27177647 6 -0.020490322
28 0.27186677 4 -0.01337163
28 0.27193145 5 -0.025256371
28 0.27219011 5 -0.024905815
28 0.27228419 6 -0.0096284232
28 0.27247503 4 -0.030557342
28 0.27250974 3 -0.061443342
28 0.27257508 4 -0.015282967
28 0.27273188 4 -0.029843755
28 0.27287248 5 -0.020376574
28 0.2730231 6 -0.017931453
28 0.27330702 5 -0.020045144
28 0.27335081 5 -0.019857738
28 0.27364995 5 -0.023161209
28 0.27375475 4 -0.013502863
28 0.27382832 6 -0.017160542
28 0.27392004 5 -0.026125152
28 0.27394147 5 -0.011132456
28 0.27398655 5 -0.021850102
28 0.27417099 4 -0.024419462
28 0.2743559 4 -0.04854046
28 0.27443479 5 -0.019366991
28 0.27492347 6 -0.012784209
28 0.27494355 4 -0.026401935
28 0.27505002 6 -0.016719008
28 0.27511114 5 -0.019781233
28 0.27521673 4 -0.013866796
28 0.27526996 5 -0.018670025
28 0.27528576 5 -0.016684538
28 0.27532889 4 -0.017911568
28 0.27534388 4 -0.025228064
28 0.27536461 4 -0.0060452029
28 0.27551864 4 -0.018959069
28 0.27553897 3 -0.027834623
28 0.27582189 5 -0.021843218
28 0.27587669 4 -0.019069845
28 0.27588947 5 -0.016559247
28 0.27589859 5 -0.021851213
28 0.27595064 5 -0.013149684
28 0.27602829 4 -0.019672534
28 0.27609449 5 -0.021413165
28 0.27610977 4 -0.018029285
28 0.27614585 6 -0.020358623
28 0.27616827 4 -0.01767685
28 0.27628297 5 -0.026355128
28 0.27631342 4 -0.015400538
28 0.27633073 5 -0.00028551991
28 0.2764196 4 -0.022142404
28 0.27653751 5 -0.0044127187
28 0.27660437 5 -0.024641213
28 0.27665479 4 -0.01962037
28 0.27674375 5 -0.015943018
28 0.27675019 4 -0.012577328
28 0.27694893 4 -0.017632419
28 0.27698174 4 -0.017933917
28 0.27708668 4 -0.017073663
28 0.27708688 5 -0.021315523
28 0.27726533 6 -0.014850033
28 0.27736566 5 -0.015510949
28 0.27748577 5 -0.02208519
28 0.27760286 2 -0.035325897
28 0.27776525 5 -0.010689353
28 0.27776575 4 -0.01724933
28 0.27777042 6 -0.016950272
28 0.27790128 5 -0.018393698
28 0.2780988 6 -0.023674225
28 0.27814928 6 -0.013966405
28 0.27821235 5 -0.015935432
28 0.27837838 6 -0.021066953
28 0.27844805 5 -0.014743304
28 0.27860449 4 -0.012954092
28 0.27862149 4 -0.036261564
28 0.27864784 5 -0.020038263
28 0.27865799 4 -0.018938296
28 0.27866589 5 -0.013102567
28 0.27867881 6 -0.015762929
28 0.27868677 1 -0.018664188
28 0.27881826 4 -0.012660995
28 0.27890216 6 -0.013146019
28 0.27890845 4 -0.010980974
28 0.27890851 4 -0.016122033
28 0.27904064 5 -0.013521557
28 0.2791469 5 -0.017226271
28 0.27922138 5 -0.013643088
28 0.27940704 6 -0.012133198
28 0.27955034 4 -0.019225518
28 0.27962567 5 -0.014151831
28 0.27964255 5 -0.011651492
28 0.27986705 6 -0.023485849
28 0.27989032 2 -0.018134661
28 0.280013 5 -0.01826206
28 0.28004265 6 -0.017164193
28 0.28007552 4 -0.0099337049
28 0.28014142 5 -0.0053889299
28 0.28014189 6 -0.015807049
28 0.2801513 5 -0.025719873
28 0.28018146 4 0.0093835692
28 0.28036071 5 -0.014471306
28 0.28038492 5 -0.0068913962
28 0.28038764 6 0.006839475
28 0.28045846 6 -0.015816981
28 0.28052592 6 -0.030718964
28 0.28088259 5 -0.018150138
28 0.28094797 4 -0.018757532
28 0.28099962 6 -0.034504132
28 0.28103893 6 -0.016024274
28 0.28118452 4 -0.015164908
28 0.28134246 5 -0.016303915
28 0.28135663 4 -0.02250368
28 0.28150132 6 -0.019737327
28 0.28154689 5 -0.015140903
28 0.28155287 6 -0.012877516
28 0.28163712 5 -0.023688474
28 0.28175936 6 -0.01704798
28 0.28190528 5 -0.020871772
28 0.28198198 4 -0.01646849
28 0.28202614 4 -0.012489948
28 0.28204844 5 -0.0090145162
28 0.28211056 5 -0.006129589
28 0.28215493 4 -0.011856895
28 0.28231758 5 -0.011755048
28 0.28254604 6 -0.015435198
28 0.28260893 4 -0.021325661
28 0.28271894 5 -0.009179855
28 0.2827461 5 -0.017251453
28 0.28276056 4 -0.0021125195
28 0.28324812 4 -0.0093877845
28 0.2834504 5 -0.01097585
28 0.28370244 4 -0.023073958
28 0.2840015 2 -0.064989282
28 0.28410408 6 -0.019685571
28 0.28430829 5 -0.0059583053
28 0.28473771 5 -0.0015007931
28 0.28531119 4 -0.023881586
28 0.28536677 6 -0.016935303
28 0.28538822 5 0.018487718
28 0.2854726 6 -0.030317797
28 0.2854841 4 -0.01150061
28 0.28579459 5 -0.009203271
28 0.28589797 2 -0.010462473
28 0.28614802 6 -0.01670217
28 0.28629708 6 -0.014738049
28 0.28638326 5 -0.035401458
28 0.28649446 6 -0.012064468
28 0.28656312 1 -0.0077089551
28 0.28674796 4 -0.016775809
28 0.28677689 6 -0.014992921
28 0.287073 6 -0.014985317
28 0.28762532 5 0.0022798272
28 0.28801834 5 -0.013074761
28 0.28855652 2 0.0013788825
28 0.28859303 5 0.0074879614
28 0.28859376 5 -0.0055159439
28 0.2891197 5 -0.020120728
28 0.28923093 4 -0.015978245
28 0.28939983 3 0.0057057616
28 0.29001371 4 -0.015815764
28 0.29056214 6 -0.011808553
28 0.29076624 4 -0.01714927
28 0.29086272 6 -0.016479284
28 0.29089926 6 -0.016121208
28 0.29231418 4 0.00068160984
28 0.29265166 4 -0.036366482
28 0.29270145 6 -0.017420229
28 0.29324516 4 -0.012531075
28 0.29353237 2 -0.065137795
28 0.29453165 6 -0.0026386041
28 0.29470371 1 -0.041334652
28 0.29579437 6 -0.014410872
28 0.29598303 6 -0.015322054
28 0.29630054 2 -0.042315838
28 0.29708913 6 -0.035019081
28 0.29749035 6 -0.016935217
28 0.29836684 5 0.018888035
28 0.29857948 1 -0.011711677
28 0.29956555 1 -0.02323851
28 0.29978372 3 0.010717424
28 0.300666 2 -0.0053024737
28 0.30137859 5 -0.0098983863
28 0.30197138 6 -0.0097937648
28 0.30314603 6 -0.037872701
28 0.30369379 2 -0.044496174
28 0.30528891 3 0.0026445106
28 0.30745447 4 -0.026571047
28 0.30795483 1 -0.0061651013
28 0.30884175 3 -0.025932748
28 0.30942681 6 0.0029878996
28 0.30952742 2 0.020113405
28 0.30997431 1 -0.043633369
28 0.31003248 1 -0.003146165
28 0.31157053 5 0.088233147
28 0.31186623 1 -0.033925884
28 0.31268594 2 -0.0071759553
28 0.31470719 2 0.0078692096
28 0.31475167 2 -0.0086166244
28 0.31614772 4 -0.0465388
28 0.31662387 3 -0.0058555511
28 0.31854364 4 -0.033521757
28 0.31950035 1 -0.0020924836
28 0.32080202 6 -0.0059942725
28 0.32088985 1 0.016082658
28 0.32453385 2 0.011400231
28 0.32475879 3 -0.055454014
28 0.33158983 1 -0.035631007
28 0.3320316 2 -0.034667549
28 0.33315535 6 -0.0055726919
28 0.33372439 2 0.033232748
28 0.33617591 1 0.022230031
28 0.33908036 2 -0.016084701
28 0.33960166 1 0.023380817
28 0.34074009 1 -0.010260682
28 0.34221061 3 -0.014678752
28 0.34307286 1 -0.027223321
28 0.34373837 3 -0.023619259
28 0.34378008 1 -0.045348432
28 0.34657388 1 0.0031942608
28 0.34692211 3 -0.053128713
28 0.34999841 1 -0.020543318
28 0.35070766 2 -0.030423569
28 0.35481241 1 -0.015806543
28 0.35541023 1 -0.036111201
28 0.35821791 2 -0.029594382
28 0.36143107 2 -0.076600677
28 0.36239801 3 -0.057738116
28 0.36282073 3 -0.0088824069
28 0.36306731 1 -0.010333856
28 0.36441144 2 -0.031158419
28 0.36642814 3 -0.01552387
28 0.36886006 1 -0.01269483
28 0.37054145 1 -0.021839039
28 0.37101129 3 -0.02104322
28 0.37273706 1 -0.038901218
28 0.3729132 1 -0.03239611
28 0.37582327 3 -0.036417219
28 0.37769929 3 -0.02202747
28 0.37885571 3 -0.012156721
28 0.3788826 3 -0.026526494
28 0.3793747 1 -0.024638324
28 0.38290255 3 -0.0088048704
28 0.38424792 6 0.0072167871
28 0.39500183 1 -0.012473793
28 0.39694189 3 -0.017143803
28 0.39865668 3 -0.032493359
28 0.40707544 6 0.072753142
28 0.4140352 3 -0.044402868
28 0.42284701 3 -0.034481823
28 0.42579107 2 0.017707439
28 0.4295553 3 -0.030768449
28 0.43174311 2 -0.019786975
28 0.46497567 3 -0.039681177
28 0.48776424 3 -0.023677702
29 0.088857203 3 -0.032967633
29 0.095979677 2 -0.029469817
29 0.097830479 3 0.01775744
29 0.11174503 2 -0.047675437
29 0.12146517 1 -0.031901879
29 0.13373761 2 -0.1352001
29 0.13502173 1 -0.0053608436
29 0.13775962 1 -0.010651505
29 0.138144 3 -0.057711371
29 0.13927421 3 0.029781341
29 0.1444642 3 -0.020424073
29 0.14721181 1 -0.014194446
29 0.14761585 3 0.0044057116
29 0.15334488 3 0.031258597
29 0.15693683 1 -0.0021175302
29 0.16160096 2 -0.080669997
29 0.16231004 3 0.050712383
29 0.16263217 1 0.0057186666
29 0.16569547 1 -0.014533516
29 0.17124891 2 -0.073035088
29 0.17420476 3 -0.010039337
29 0.18736199 2 -0.013071155
29 0.18757721 3 0.026492287
29 0.18814225 2 -0.040494876
29 0.19164473 3 -0.022445463
29 0.19561549 1 -0.034977357
29 0.19621298 2 -0.0064479469
29 0.19658883 3 -0.011284395
29 0.19808155 2 -0.0091168507
29 0.19884197 1 -0.0074367548
29 0.20360159 2 -0.07256816
29 0.20707409 3 -0.0054828524
29 0.20886137 3 -0.055480834
29 0.20914874 3 0.0079829609
29 0.21041685 1 0.0019850031
29 0.21164141 3 -0.012771518
29 0.21686904 1 0.002963548
29 0.21750783 2 -0.074056042
29 0.21889465 3 -0.032388381
29 0.2191028 1 -0.016984012
29 0.2209483 4 -0.012502733
29 0.22212838 1 -0.0043979434
29 0.22244135 2 -0.020231869
29 0.22265494 2 -0.04849163
29 0.22376037 2 0.025533383
29 0.22573134 1 -0.04524388
29 0.22580161 1 -0.050580039
29 0.22616562 2 -0.043633864
29 0.22624129 1 -0.015585579
29 0.22690047 2 -0.020612555
29 0.23322969 1 -0.034451457
29 0.23399317 2 -0.035828494
29 0.23499004 3 -0.0024592082
29 0.23624939 1 -0.01439694
29 0.23625217 1 -0.023462494
29 0.23848306 1 0.0038096577
29 0.23874885 2 0.0039796068
29 0.24381826 2 -0.05445964
29 0.24528046 2 -0.0092283923
29 0.24542725 6 -0.018048537
29 0.24864163 4 -0.018937737
29 0.24942583 6 -0.011269201
29 0.2511172 4 0.022821842
29 0.25155734 3 -0.020543258
29 0.25249569 2 -0.0097731207
29 0.25368155 1 -0.01611714
29 0.25545245 6 -0.01506581
29 0.25569997 6 -0.015952072
29 0.25608774 2 -0.11542223
29 0.25632946 2 -0.016919589
29 0.25638168 3 0.0004279319
29 0.25664044 3 -0.02201855
29 0.26184852 2 0.011323433
29 0.26259225 2 -0.0081501065
29 0.26268316 1 -0.0015427462
29 0.26454284 1 0.0024843888
29 0.26674396 4 -0.015397989
29 0.26686962 1 -0.045471561
29 0.26836646 2 -0.0012665071
29 0.26979358 1 -0.027215956
29 0.26984928 1 0.011404335
29 0.26989043 6 -0.017978264
29 0.26993152 5 -0.029598166
29 0.27133322 4 -0.0089986385
29 0.2715415 6 -0.015383368
29 0.27209611 5 -0.011156057
29 0.27240146 4 -0.016141537
29 0.27247382 1 -0.062109739
29 0.27278701 4 -0.013559281
29 0.27381082 2 -0.064440642
29 0.27411233 6 -0.01559598
29 0.27416012 4 -0.01599227
29 0.27421036 4 -0.01674549
29 0.27425682 5 -0.0077260092
29 0.2743549 5 -0.00767143
29 0.27453813 2 0.057508602
29 0.27459184 6 -0.017783909
29 0.27482273 6 -0.017296668
29 0.27489877 5 -0.011966672
29 0.27501302 5 -0.016530364
29 0.27518459 4 -0.014707852
29 0.27523809 6 -0.016452505
29 0.27525115 6 -0.016864585
29 0.27525598 4 -0.019362149
29 0.27535865 5 -0.021681976
29 0.27538207 5 -0.019204594
29 0.27548212 4 -0.016145245
29 0.27550315 6 -0.016521827
29 0.27553876 4 -0.018612514
29 0.27562951 4 -0.015739557
29 0.27566256 4 -0.016557789
29 0.27569069 5 -0.012393342
29 0.27569091 5 -0.020139673
29 0.27570113 6 -0.018358642
29 0.27576476 6 -0.01646354
29 0.27577176 6 -0.017181069
29 0.27589101 5 -0.010786714
29 0.27594521 4 -0.013809748
29 0.27594648 4 -0.015305877
29 0.27597851 3 -0.028617567
29 0.27598871 5 -0.03116009
29 0.27601673 6 -0.017467102
29 0.27613253 4 -0.015435695
29 0.27617314 5 -0.012915383
29 0.27619017 5 -0.014144908
29 0.27619222 5 -0.014455507
29 0.27625505 4 -0.015158414
29 0.2762751 6 -0.015932968
29 0.27627755 5 -0.021804702
29 0.27632257 4 -0.017849377
29 0.27636176 6 -0.017571977
29 0.27642384 5 -0.020017641
29 0.27644078 6 -0.016507007
29 0.27645147 5 -0.013841808
29 0.27654527 4 -0.017563304
29 0.27656003 4 -0.016789952
29 0.27659729 5 -0.018724999
29 0.27660778 5 -0.016727394
29 0.27661462 4 -0.017110779
29 0.2766295 6 -0.017216167
29 0.27663121 4 -0.014511574
29 0.27666051 6 -0.017673005
29 0.27671679 5 -0.016317039
29 0.27686919 6 -0.016517963
29 0.27690004 6 -0.017088609
29 0.2769146 5 -0.013276664
29 0.27692109 6 -0.01839248
29 0.27694174 6 -0.017370144
29 0.27694499 5 -0.018048946
29 0.27701495 5 -0.014439212
29 0.27707224 4 -0.012360026
29 0.27707557 6 -0.017625773
29 0.27711887 4 -0.015712144
29 0.27714602 5 -0.011244659
29 0.27720126 5 -0.017634127
29 0.27720301 4 -0.018008076
29 0.27725794 4 -0.017145471
29 0.27731107 5 -0.022700053
29 0.27732007 5 -0.014347253
29 0.2773892 5 -0.019277267
29 0.27739187 4 -0.017736503
29 0.27740026 6 -0.016683941
29 0.27740442 5 -0.025547622
29 0.27741748 6 -0.016868291
29 0.27745584 6 -0.017650921
29 0.27746041 5 -0.020653222
29 0.27747294 5 -0.012490167
29 0.27760021 4 -0.017045771
29 0.27760193 4 -0.010130682
29 0.2776083 5 -0.013200875
29 0.27763013 6 -0.01653055
29 0.27771033 4 -0.012810455
29 0.27772636 5 -0.017589445
29 0.27776965 5 -0.020321806
29 0.27780795 5 -0.0097344391
29 0.27781526 6 -0.016957911
29 0.2778551 5 -0.01228882
29 0.27787675 6 -0.016547167
29 0.27789993 4 -0.017575565
29 0.27790186 5 -0.016705835
29 0.27790918 5 -0.019376663
29 0.27792918 5 -0.019616478
29 0.27796346 5 -0.017687361
29 0.27797458 5 -0.014064725
29 0.27803348 5 -0.016207409
29 0.27807387 4 -0.018289182
29 0.27813823 6 -0.017334147
29 0.27814006 5 -0.016258787
29 0.27815467 5 -0.015297974
29 0.27819517 6 -0.016657912
29 0.2781996 4 -0.015434169
29 0.27820536 6 -0.017599004
29 0.27824937 5 -0.017493395
29 0.27825744 6 -0.01670976
29 0.27830106 5 -0.0130667
29 0.27832977 6 -0.017478951
29 0.27833499 4 -0.018303
29 0.27833845 6 -0.016397404
29 0.27836431 6 -0.015789392
29 0.27837464 4 -0.018315123
29 0.2784055 1 -0.030471296
29 0.27845115 4 -0.017492975
29 0.27850294 5 -0.021917302
29 0.27851646 4 -0.019127142
29 0.27856304 5 -0.017113769
29 0.27864298 5 -0.015245194
29 0.27871425 5 -0.01765894
29 0.27877993 4 -0.01886802
29 0.2788201 4 -0.017402223
29 0.27882795 5 -0.02115262
29 0.27884582 5 -0.013898697
29 0.27891001 6 -0.016515173
29 0.27896444 6 -0.016176551
29 0.27898813 5 -0.010305583
29 0.27908612 5 -0.016758041
29 0.27911021 6 -0.017959269
29 0.27911893 4 -0.018243741
29 0.27912738 6 -0.016855003
29 0.27913289 6 -0.017182373
29 0.27926747 4 -0.020404749
29 0.27932242 4 -0.018130361
29 0.27933576 5 -0.018694725
29 0.27940989 4 -0.023201768
29 0.27942044 6 -0.017110927
29 0.27942899 6 -0.017593655
29 0.27944384 4 -0.019340487
29 0.27945114 6 -0.016493825
29 0.2794617 6 -0.016769326
29 0.27950644 6 -0.017283455
